../Dataset/dataset.csv,speed,angleToTrackAxis,trackEdgeSensor_0,trackEdgeSensor_1,trackEdgeSensor_2,trackEdgeSensor_3,trackEdgeSensor_4,trackEdgeSensor_5,trackEdgeSensor_6,trackEdgeSensor_7,trackEdgeSensor_8,trackEdgeSensor_9,trackEdgeSensor_10,trackEdgeSensor_11,trackEdgeSensor_12,trackEdgeSensor_13,trackEdgeSensor_14,trackEdgeSensor_15,trackEdgeSensor_16,trackEdgeSensor_17,trackEdgeSensor_18,focusSensor_0,focusSensor_1,focusSensor_2,focusSensor_3,focusSensor_4,gear,opponentSensor_0,opponentSensor_1,opponentSensor_2,opponentSensor_3,opponentSensor_4,opponentSensor_5,opponentSensor_6,opponentSensor_7,opponentSensor_8,opponentSensor_9,opponentSensor_10,opponentSensor_11,opponentSensor_12,opponentSensor_13,opponentSensor_14,opponentSensor_15,opponentSensor_16,opponentSensor_17,opponentSensor_18,opponentSensor_19,opponentSensor_20,opponentSensor_21,opponentSensor_22,opponentSensor_23,opponentSensor_24,opponentSensor_25,opponentSensor_26,opponentSensor_27,opponentSensor_28,opponentSensor_29,opponentSensor_30,opponentSensor_31,opponentSensor_32,opponentSensor_33,opponentSensor_34,opponentSensor_35,racePosition,lateralSpeed,currentLapTime,damage,distanceFromStartLine,distanceRaced,fuelLevel,lastLapTime,rpm,trackPosition,wheelSpinVelocity_0,wheelSpinVelocity_1,wheelSpinVelocity_2,wheelSpinVelocity_3,z,zSpeed,accel,brake,clutch,gear,steer,meta,focus
sample 586,144.09900000,0.00346646,9.19424000,9.52743000,10.63790000,13.04790000,18.49960000,27.14070000,35.98940000,54.00930000,109.84400000,200.00000000,64.07580000,32.78990000,22.14560000,16.81500000,11.54240000,8.18235000,6.69063000,6.00508000,5.80585000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.07468640,11.31000000,0.00000000,155.32000000,180.31800000,93.85070000,0.00000000,6178.83000000,-0.22589200,121.06300000,121.07700000,124.55800000,124.76000000,0.33805600,0.23403400,1.0,0.0,0.0,4,0.0,0,360
sample 587,144.41100000,0.00323873,9.19738000,9.53010000,10.64010000,13.04930000,18.49850000,27.13280000,35.97070000,53.95660000,109.58500000,200.00000000,64.20180000,32.81370000,22.15220000,16.81630000,11.54070000,8.17977000,6.68788000,6.00219000,5.80270000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.08762570,11.33000000,0.00000000,156.12100000,181.12000000,93.85010000,0.00000000,6157.13000000,-0.22631100,121.25700000,121.11200000,124.73900000,123.90400000,0.33760500,0.15256900,1.0,0.0,0.0,4,0.0,0,360
sample 588,144.68400000,0.00302762,9.20040000,9.53269000,10.64230000,13.05080000,18.49780000,27.12580000,35.95390000,53.90860000,109.34700000,200.00000000,64.31800000,32.83520000,22.15780000,16.81720000,11.53880000,8.17722000,6.68520000,5.99940000,5.79967000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.09511740,11.35000000,0.00000000,156.92400000,181.92300000,93.84940000,0.00000000,6174.78000000,-0.22671400,121.47300000,121.38500000,125.82300000,124.24000000,0.33248900,0.14448700,1.0,0.0,0.0,4,0.0,0,360
sample 589,144.92500000,0.00282776,9.20329000,9.53517000,10.64440000,13.05230000,18.49720000,27.11930000,35.93810000,53.86350000,109.12300000,200.00000000,64.42800000,32.85540000,22.16310000,16.81800000,11.53700000,8.17475000,6.68262000,5.99671000,5.79677000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.09776820,11.37000000,0.00000000,157.72900000,182.72700000,93.84880000,0.00000000,6252.42000000,-0.22710100,121.74100000,121.65800000,126.00300000,126.77300000,0.32991700,0.18565800,1.0,0.0,0.0,4,0.0,0,360
sample 590,145.21100000,0.00266104,9.20605000,9.53761000,10.64660000,13.05410000,18.49740000,27.11490000,35.92620000,53.82790000,108.94100000,200.00000000,64.51640000,32.87030000,22.16620000,16.81760000,11.53480000,8.17221000,6.68007000,5.99412000,5.79400000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.09636330,11.39000000,0.00000000,158.53500000,183.53300000,93.84810000,0.00000000,6267.96000000,-0.22746900,122.01100000,121.99000000,126.08500000,126.74900000,0.33355000,0.24949300,1.0,0.0,0.0,4,0.0,0,360
sample 591,145.52400000,0.00249874,9.20868000,9.53991000,10.64860000,13.05570000,18.49740000,27.11050000,35.91450000,53.79300000,108.76400000,200.00000000,64.60330000,32.88510000,22.16940000,16.81740000,11.53280000,8.16982000,6.67766000,5.99165000,5.79137000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.09669610,11.41000000,0.00000000,159.34300000,184.34100000,93.84740000,0.00000000,6242.24000000,-0.22782000,122.27500000,122.29500000,125.70200000,126.07700000,0.33866900,0.14149500,1.0,0.0,0.0,4,0.0,0,360
sample 592,145.83200000,0.00234875,9.21117000,9.54211000,10.65060000,13.05720000,18.49760000,27.10660000,35.90390000,53.76110000,108.60200000,200.00000000,64.68330000,32.89860000,22.17210000,16.81700000,11.53080000,8.16752000,6.67536000,5.98931000,5.78887000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.09301660,11.43000000,0.00000000,160.15200000,185.15000000,93.84670000,0.00000000,6214.16000000,-0.22815300,122.48300000,122.46400000,125.48300000,125.45300000,0.33905100,0.33570600,1.0,0.0,0.0,4,0.0,0,360
sample 593,146.11100000,0.00224664,9.21353000,9.54430000,10.65270000,13.05920000,18.49910000,27.10590000,35.89940000,53.74340000,108.50000000,200.00000000,64.73040000,32.90390000,22.17140000,16.81480000,11.52810000,8.16501000,6.67302000,5.98703000,5.78650000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.08654310,11.45000000,0.00000000,160.96300000,185.96100000,93.84610000,0.00000000,6224.54000000,-0.22846800,122.71500000,122.68100000,126.64700000,125.27800000,0.33301500,0.37422900,1.0,0.0,0.0,4,0.0,0,360
sample 594,146.34800000,0.00214998,9.21578000,9.54638000,10.65470000,13.06120000,18.50050000,27.10530000,35.89510000,53.72670000,108.40300000,200.00000000,64.77510000,32.90890000,22.17070000,16.81270000,11.52560000,8.16262000,6.67080000,5.98485000,5.78425000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.07998800,11.47000000,0.00000000,161.77500000,186.77400000,93.84540000,0.00000000,6302.43000000,-0.22876800,122.95100000,122.91600000,127.52700000,127.71000000,0.33716700,0.28545700,1.0,0.0,0.0,4,0.0,0,360
sample 595,146.68700000,0.00209201,9.21792000,9.54844000,10.65680000,13.06340000,18.50290000,27.10720000,35.89550000,53.72120000,108.35500000,200.00000000,64.79300000,32.90750000,22.16730000,16.80920000,11.52250000,8.16007000,6.66856000,5.98273000,5.78212000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.06954160,11.49000000,0.00000000,162.59000000,187.58800000,93.84470000,0.00000000,6245.41000000,-0.22905300,123.16800000,123.13000000,126.25700000,125.95100000,0.33693500,0.38156400,1.0,0.0,0.0,4,0.0,0,360
sample 596,146.97400000,0.00203009,9.21994000,9.55038000,10.65880000,13.06550000,18.50500000,27.10850000,35.89510000,53.71400000,108.30000000,200.00000000,64.81510000,32.90730000,22.16460000,16.80610000,11.51970000,8.15772000,6.66646000,5.98073000,5.78009000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.05861980,11.51000000,0.00000000,163.40500000,188.40300000,93.84400000,0.00000000,6247.32000000,-0.22932300,123.35100000,123.32600000,126.47900000,126.21600000,0.33217500,0.43164000,1.0,0.0,0.0,4,0.0,0,360
sample 597,147.21100000,0.00196413,9.22188000,9.55222000,10.66060000,13.06740000,18.50670000,27.10930000,35.89370000,53.70490000,108.23900000,200.00000000,64.84120000,32.90850000,22.16260000,16.80350000,11.51710000,8.15552000,6.66448000,5.97884000,5.77815000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.05087540,11.53000000,0.00000000,164.22200000,189.22100000,93.84330000,0.00000000,6316.59000000,-0.22958100,123.61600000,123.58600000,128.09600000,127.73400000,0.32826900,0.49538900,1.0,0.0,0.0,4,0.0,0,360
sample 598,147.47000000,0.00192080,9.22373000,9.55402000,10.66250000,13.06940000,18.50900000,27.11150000,35.89510000,53.70230000,108.20600000,200.00000000,64.85180000,32.90590000,22.15910000,16.80010000,11.51430000,8.15326000,6.66251000,5.97699000,5.77630000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.04239680,11.55000000,0.00000000,165.04100000,190.03900000,93.84260000,0.00000000,6369.84000000,-0.22982800,123.88100000,123.86600000,128.52900000,128.83100000,0.32996300,0.58220800,1.0,0.0,0.0,4,0.0,0,360
sample 599,147.77100000,0.00189681,9.22551000,9.55581000,10.66440000,13.07160000,18.51180000,27.11490000,35.89880000,53.70530000,108.19700000,200.00000000,64.84920000,32.90020000,22.15420000,16.79600000,11.51120000,8.15094000,6.66055000,5.97519000,5.77452000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.03335620,11.57000000,0.00000000,165.86200000,190.86000000,93.84190000,0.00000000,6362.24000000,-0.23006500,124.16600000,124.21300000,127.96600000,128.56900000,0.33549800,0.61049900,1.0,0.0,0.0,4,0.0,0,360
sample 600,148.08900000,0.00186119,9.22722000,9.55749000,10.66610000,13.07360000,18.51410000,27.11730000,35.90060000,53.70430000,108.17200000,200.00000000,64.85580000,32.89700000,22.15060000,16.79270000,11.50850000,8.14881000,6.65871000,5.97347000,5.77281000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.02827550,11.59000000,0.00000000,166.68400000,191.68200000,93.84120000,0.00000000,6326.23000000,-0.23029400,124.37700000,124.36400000,127.58200000,127.65600000,0.33895300,0.55796700,1.0,0.0,0.0,4,0.0,0,360
sample 601,148.39600000,0.00178632,9.22888000,9.55901000,10.66760000,13.07500000,18.51500000,27.11650000,35.89700000,53.69090000,108.09700000,200.00000000,64.89150000,32.90140000,22.15030000,16.79130000,11.50670000,8.14708000,6.65708000,5.97187000,5.77115000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.02868250,11.61000000,0.00000000,167.50700000,192.50500000,93.84060000,0.00000000,6308.70000000,-0.23051500,124.51400000,124.45900000,127.59800000,127.27900000,0.33687500,0.45274300,1.0,0.0,0.0,4,0.0,0,360
sample 602,148.65200000,0.00169616,9.23048000,9.56044000,10.66890000,13.07600000,18.51540000,27.11450000,35.89100000,53.67250000,108.00200000,200.00000000,64.93910000,32.90890000,22.15160000,16.79080000,11.50530000,8.14555000,6.65557000,5.97035000,5.76954000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.03123270,11.63000000,0.00000000,168.33200000,193.33000000,93.83990000,0.00000000,6345.90000000,-0.23072900,124.78000000,124.74900000,128.80600000,128.35400000,0.33200100,0.46937700,1.0,0.0,0.0,4,0.0,0,360
sample 603,148.88400000,0.00165352,9.23203000,9.56193000,10.67040000,13.07770000,18.51710000,27.11580000,35.89130000,53.66840000,107.96600000,200.00000000,64.95270000,32.90800000,22.14910000,16.78820000,11.50300000,8.14371000,6.65395000,5.96882000,5.76799000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.02618940,11.65000000,0.00000000,169.15900000,194.15700000,93.83920000,0.00000000,6434.74000000,-0.23093500,125.04400000,125.03200000,129.99700000,130.34000000,0.32983300,0.47185100,1.0,0.0,0.0,4,0.0,0,360
sample 604,149.17100000,0.00164323,9.23352000,9.56345000,10.67210000,13.07970000,18.51970000,27.11940000,35.89570000,53.67390000,107.97100000,200.00000000,64.94340000,32.90140000,22.14420000,16.78430000,11.50030000,8.14169000,6.65227000,5.96729000,5.76650000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.01896930,11.67000000,0.00000000,169.98700000,194.98500000,93.83850000,0.00000000,6459.68000000,-0.23113400,125.32300000,125.32000000,130.02100000,130.45200000,0.33250300,0.34331500,1.0,0.0,0.0,4,0.0,0,360
sample 605,149.48800000,0.00164619,9.23496000,9.56496000,10.67380000,13.08170000,18.52270000,27.12390000,35.90170000,53.68320000,107.99100000,200.00000000,64.92500000,32.89250000,22.13850000,16.78000000,11.49730000,8.13962000,6.65059000,5.96579000,5.76506000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,-1.00000000,4.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,200.00000000,1.00000000,-0.01150850,11.69000000,0.00000000,170.81700000,195.81500000,93.83780000,0.00000000,6420.21000000,-0.23132700,125.52800000,125.52500000,129.43000000,129.48300000,0.33783500,0.49033700,1.0,0.0,0.0,4,0.0,0,360
